Niveau,Leçon,Titre_Leçon,Position,Forme_JP,Traduction_EN,Traduction_FR,URL_EN,URL_FR,URL_JA
N1,Leçon 2,Général,2/18,てからというもの,"After, Since, Ever since then","Depuis, Depuis que",https://bunpro.jp/grammar_points/%E3%81%A6%E3%81%8B%E3%82%89%E3%81%A8%E3%81%84%E3%81%86%E3%82%82%E3%81%AE,https://bunpro.jp/fr/grammar_points/%E3%81%A6%E3%81%8B%E3%82%89%E3%81%A8%E3%81%84%E3%81%86%E3%82%82%E3%81%AE,https://bunpro.jp/ja/grammar_points/%E3%81%A6%E3%81%8B%E3%82%89%E3%81%A8%E3%81%84%E3%81%86%E3%82%82%E3%81%AE
N1,Leçon 2,Général,3/18,傍ら,"While, Besides, In addition to","Tout en, En plus de",https://bunpro.jp/grammar_points/%E3%81%8B%E3%81%9F%E3%82%8F%E3%82%89,https://bunpro.jp/fr/grammar_points/%E3%81%8B%E3%81%9F%E3%82%8F%E3%82%89,https://bunpro.jp/ja/grammar_points/%E3%81%8B%E3%81%9F%E3%82%8F%E3%82%89
N1,Leçon 2,Général,4/18,を皮切りに,"Beginning of, Starting with",En commençant par,https://bunpro.jp/grammar_points/%E3%82%92%E7%9A%AE%E5%88%87%E3%82%8A%E3%81%AB,https://bunpro.jp/fr/grammar_points/%E3%82%92%E7%9A%AE%E5%88%87%E3%82%8A%E3%81%AB,https://bunpro.jp/ja/grammar_points/%E3%82%92%E7%9A%AE%E5%88%87%E3%82%8A%E3%81%AB
N1,Leçon 2,Général,5/18,に至っては,"When it comes to, As for",En ce qui concerne,https://bunpro.jp/grammar_points/%E3%81%AB%E8%87%B3%E3%81%A3%E3%81%A6%E3%81%AF,https://bunpro.jp/fr/grammar_points/%E3%81%AB%E8%87%B3%E3%81%A3%E3%81%A6%E3%81%AF,https://bunpro.jp/ja/grammar_points/%E3%81%AB%E8%87%B3%E3%81%A3%E3%81%A6%E3%81%AF
N1,Leçon 2,Général,6/18,なり,"As soon as, The moment","Dès que, Au moment où",https://bunpro.jp/grammar_points/%E3%81%AA%E3%82%8A,https://bunpro.jp/fr/grammar_points/%E3%81%AA%E3%82%8A,https://bunpro.jp/ja/grammar_points/%E3%81%AA%E3%82%8A
N1,Leçon 2,Général,7/18,とも無く,"Absentmindedly, Unconsciously","Distraitement, Inconsciemment",https://bunpro.jp/grammar_points/%E3%81%A8%E3%82%82%E3%81%AA%E3%81%8F-%E3%81%A8%E3%82%82%E3%81%AA%E3%81%97%E3%81%AB,https://bunpro.jp/fr/grammar_points/%E3%81%A8%E3%82%82%E3%81%AA%E3%81%8F-%E3%81%A8%E3%82%82%E3%81%AA%E3%81%97%E3%81%AB,https://bunpro.jp/ja/grammar_points/%E3%81%A8%E3%82%82%E3%81%AA%E3%81%8F-%E3%81%A8%E3%82%82%E3%81%AA%E3%81%97%E3%81%AB
N1,Leçon 2,Général,8/18,塗れ,"Stained, Covered in","Taché de, Couvert de",https://bunpro.jp/grammar_points/%E5%A1%97%E3%82%8C,https://bunpro.jp/fr/grammar_points/%E5%A1%97%E3%82%8C,https://bunpro.jp/ja/grammar_points/%E5%A1%97%E3%82%8C
N1,Leçon 2,Général,9/18,う・よう + が～まいが,"Even if, No matter what","Même si, Peu importe si",https://bunpro.jp/grammar_points/-%E3%82%88%E3%81%86--%E3%81%86-%E3%81%BE%E3%81%84-%E3%81%8C-%E3%81%A8,https://bunpro.jp/fr/grammar_points/-%E3%82%88%E3%81%86--%E3%81%86-%E3%81%BE%E3%81%84-%E3%81%8C-%E3%81%A8,https://bunpro.jp/ja/grammar_points/-%E3%82%88%E3%81%86--%E3%81%86-%E3%81%BE%E3%81%84-%E3%81%8C-%E3%81%A8
N1,Leçon 2,Général,10/18,からする,"About, Or more, Over","Environ, Plus de",https://bunpro.jp/grammar_points/%E3%81%8B%E3%82%89%E3%81%99%E3%82%8B,https://bunpro.jp/fr/grammar_points/%E3%81%8B%E3%82%89%E3%81%99%E3%82%8B,https://bunpro.jp/ja/grammar_points/%E3%81%8B%E3%82%89%E3%81%99%E3%82%8B
N1,Leçon 2,Général,11/18,にして①,"At, Over, Only (after, when)","À, Seulement (après, quand)",https://bunpro.jp/grammar_points/%E3%81%AB%E3%81%97%E3%81%A61,https://bunpro.jp/fr/grammar_points/%E3%81%AB%E3%81%97%E3%81%A61,https://bunpro.jp/ja/grammar_points/%E3%81%AB%E3%81%97%E3%81%A61
N1,Leçon 2,Général,12/18,ものを,"But, Although, If only","Mais, Bien que, Si seulement",https://bunpro.jp/grammar_points/%E3%82%82%E3%81%AE%E3%82%92,https://bunpro.jp/fr/grammar_points/%E3%82%82%E3%81%AE%E3%82%92,https://bunpro.jp/ja/grammar_points/%E3%82%82%E3%81%AE%E3%82%92
N1,Leçon 2,Général,13/18,であれ,"Even if, Even, No matter","Même si, Même",https://bunpro.jp/grammar_points/%E3%81%A7%E3%81%82%E3%82%8C,https://bunpro.jp/fr/grammar_points/%E3%81%A7%E3%81%82%E3%82%8C,https://bunpro.jp/ja/grammar_points/%E3%81%A7%E3%81%82%E3%82%8C
N1,Leçon 2,Général,14/18,を措いて他に～ない,"No...but, None other than",Rien d'autre que,https://bunpro.jp/grammar_points/%E3%82%92%E3%81%8A%E3%81%84%E3%81%A6%E3%81%BB%E3%81%8B%E3%81%AB-%E3%81%AA%E3%81%84,https://bunpro.jp/fr/grammar_points/%E3%82%92%E3%81%8A%E3%81%84%E3%81%A6%E3%81%BB%E3%81%8B%E3%81%AB-%E3%81%AA%E3%81%84,https://bunpro.jp/ja/grammar_points/%E3%82%92%E3%81%8A%E3%81%84%E3%81%A6%E3%81%BB%E3%81%8B%E3%81%AB-%E3%81%AA%E3%81%84
N1,Leçon 2,Général,15/18,をもって,"As of, With, Effective from","À compter de, Avec effet à partir de",https://bunpro.jp/grammar_points/%E3%82%92%E3%82%82%E3%81%A3%E3%81%A6,https://bunpro.jp/fr/grammar_points/%E3%82%92%E3%82%82%E3%81%A3%E3%81%A6,https://bunpro.jp/ja/grammar_points/%E3%82%92%E3%82%82%E3%81%A3%E3%81%A6
N1,Leçon 2,Général,16/18,とはいえ,"Though, Although, Nonetheless","Bien que, Certes, Néanmoins",https://bunpro.jp/grammar_points/%E3%81%A8%E3%81%AF%E3%81%84%E3%81%88,https://bunpro.jp/fr/grammar_points/%E3%81%A8%E3%81%AF%E3%81%84%E3%81%88,https://bunpro.jp/ja/grammar_points/%E3%81%A8%E3%81%AF%E3%81%84%E3%81%88
N1,Leçon 2,Général,17/18,ならでは,"Unique to, Only, Impossible if not","Propre à, Unique à",https://bunpro.jp/grammar_points/%E3%81%AA%E3%82%89%E3%81%A7%E3%81%AF,https://bunpro.jp/fr/grammar_points/%E3%81%AA%E3%82%89%E3%81%A7%E3%81%AF,https://bunpro.jp/ja/grammar_points/%E3%81%AA%E3%82%89%E3%81%A7%E3%81%AF
N1,Leçon 2,Général,18/18,たはいいが,It's all well and good but...,C'est bien beau mais...,https://bunpro.jp/grammar_points/%E3%81%9F%E3%81%AF%E3%81%84%E3%81%84%E3%81%8C,https://bunpro.jp/fr/grammar_points/%EF%BD%9E%E3%81%9F%E3%81%AF%E3%81%84%E3%81%84%E3%81%8C,https://bunpro.jp/ja/grammar_points/%E3%81%9F%E3%81%AF%E3%81%84%E3%81%84%E3%81%8C
N1,Leçon 3,Général,1/18,すら,Even,Même,https://bunpro.jp/grammar_points/%E3%81%99%E3%82%89,https://bunpro.jp/fr/grammar_points/%E3%81%99%E3%82%89,https://bunpro.jp/ja/grammar_points/%E3%81%99%E3%82%89
N1,Leçon 3,Général,2/18,あっての,Exist only because of,N'existe que grâce à,https://bunpro.jp/grammar_points/%E3%81%82%E3%81%A3%E3%81%A6%E3%81%AE,https://bunpro.jp/fr/grammar_points/%E3%81%82%E3%81%A3%E3%81%A6%E3%81%AE,https://bunpro.jp/ja/grammar_points/%E3%81%82%E3%81%A3%E3%81%A6%E3%81%AE
N1,Leçon 3,Général,3/18,～たまで + だ,"Just, Merely, Simply","Simplement, Rien de plus",https://bunpro.jp/grammar_points/%E3%81%9F%E3%81%BE%E3%81%A7%E3%81%A0,https://bunpro.jp/fr/grammar_points/%E3%81%9F%E3%81%BE%E3%81%A7%E3%81%A0,https://bunpro.jp/ja/grammar_points/%E3%81%9F%E3%81%BE%E3%81%A7%E3%81%A0
N1,Leçon 3,Général,4/18,を経て,"Via, Through, After","Via, À travers, Après",https://bunpro.jp/grammar_points/%E3%82%92%E7%B5%8C%E3%81%A6,https://bunpro.jp/fr/grammar_points/%E3%82%92%E7%B5%8C%E3%81%A6,https://bunpro.jp/ja/grammar_points/%E3%82%92%E7%B5%8C%E3%81%A6
N1,Leçon 3,Général,5/18,ながらに,"While being, Born (with), As always","Tout en étant, Né avec",https://bunpro.jp/grammar_points/%E3%81%AA%E3%81%8C%E3%82%89%E3%81%AB,https://bunpro.jp/fr/grammar_points/%E3%81%AA%E3%81%8C%E3%82%89%E3%81%AB,https://bunpro.jp/ja/grammar_points/%E3%81%AA%E3%81%8C%E3%82%89%E3%81%AB
N1,Leçon 3,Général,6/18,～たなり,"While ~ing, Remaining, Ever since","Tout en ~, Restant",https://bunpro.jp/grammar_points/%E3%81%9F%E3%81%AA%E3%82%8A-%E3%81%AA%E3%82%8A,https://bunpro.jp/fr/grammar_points/%E3%81%9F%E3%81%AA%E3%82%8A-%E3%81%AA%E3%82%8A,https://bunpro.jp/ja/grammar_points/%E3%81%9F%E3%81%AA%E3%82%8A-%E3%81%AA%E3%82%8A
N1,Leçon 3,Général,7/18,の極み,"Ultimate, Extreme, Epitome","Summum, Comble, Extrême",https://bunpro.jp/grammar_points/%E3%81%AE%E6%A5%B5%E3%81%BF,https://bunpro.jp/fr/grammar_points/%E3%81%AE%E6%A5%B5%E3%81%BF,https://bunpro.jp/ja/grammar_points/%E3%81%AE%E6%A5%B5%E3%81%BF
N1,Leçon 3,Général,8/18,にして見れば,From (A)'s point of view,Du point de vue de (A),https://bunpro.jp/grammar_points/%E3%81%AB%E3%81%97%E3%81%A6%E3%81%BF%E3%82%8C%E3%81%B0,https://bunpro.jp/fr/grammar_points/%E3%81%AB%E3%81%97%E3%81%A6%E3%81%BF%E3%82%8C%E3%81%B0,https://bunpro.jp/ja/grammar_points/%E3%81%AB%E3%81%97%E3%81%A6%E3%81%BF%E3%82%8C%E3%81%B0
N1,Leçon 3,Général,9/18,だの,"Things like, And so on",Des choses comme,https://bunpro.jp/grammar_points/%E3%81%A0%E3%81%AE,https://bunpro.jp/fr/grammar_points/%E3%81%A0%E3%81%AE,https://bunpro.jp/ja/grammar_points/%E3%81%A0%E3%81%AE
N1,Leçon 3,Général,10/18,飽くまでも,"To the (bitter) end, Stubbornly","Jusqu'au bout, Obstinément",https://bunpro.jp/grammar_points/%E3%81%82%E3%81%8F%E3%81%BE%E3%81%A7%E3%82%82,https://bunpro.jp/fr/grammar_points/%E3%81%82%E3%81%8F%E3%81%BE%E3%81%A7%E3%82%82,https://bunpro.jp/ja/grammar_points/%E3%81%82%E3%81%8F%E3%81%BE%E3%81%A7%E3%82%82
N1,Leçon 3,Général,11/18,べく,"For the purpose of, In order to","Dans le but de, Afin de",https://bunpro.jp/grammar_points/%E3%81%B9%E3%81%8F,https://bunpro.jp/fr/grammar_points/%E3%81%B9%E3%81%8F,https://bunpro.jp/ja/grammar_points/%E3%81%B9%E3%81%8F
N1,Leçon 3,Général,12/18,ところを,"When, While, In spite of","Alors que, Malgré les circonstances",https://bunpro.jp/grammar_points/%E3%81%A8%E3%81%93%E3%82%8D%E3%82%92,https://bunpro.jp/fr/grammar_points/%E3%81%A8%E3%81%93%E3%82%8D%E3%82%92,https://bunpro.jp/ja/grammar_points/%E3%81%A8%E3%81%93%E3%82%8D%E3%82%92
N1,Leçon 3,Général,13/18,からある,"As much as, At least","Pas moins de, Au moins",https://bunpro.jp/grammar_points/%E3%81%8B%E3%82%89%E3%81%82%E3%82%8B,https://bunpro.jp/fr/grammar_points/%E3%81%8B%E3%82%89%E3%81%82%E3%82%8B,https://bunpro.jp/ja/grammar_points/%E3%81%8B%E3%82%89%E3%81%82%E3%82%8B
N1,Leçon 3,Général,14/18,にして②,"To be ~ and ~, Both ~ and ~",À la fois ~ et ~,https://bunpro.jp/grammar_points/%E3%81%AB%E3%81%97%E3%81%A62,https://bunpro.jp/fr/grammar_points/%E3%81%AB%E3%81%97%E3%81%A62,https://bunpro.jp/ja/grammar_points/%E3%81%AB%E3%81%97%E3%81%A62
N1,Leçon 3,Général,15/18,つ (Conjunctive),Two contrasting actions,Deux actions contraires,https://bunpro.jp/grammar_points/%E3%81%A4-%E3%81%A4,https://bunpro.jp/fr/grammar_points/%E3%81%A4-%E3%81%A4,https://bunpro.jp/ja/grammar_points/%E3%81%A4-%E3%81%A4
N1,Leçon 3,Général,16/18,飽くまで,"Just, Only, Merely, Strictly","Seulement, Strictement",https://bunpro.jp/grammar_points/%E9%A3%BD%E3%81%8F%E3%81%BE%E3%81%A7-%E3%82%82,https://bunpro.jp/fr/grammar_points/%E9%A3%BD%E3%81%8F%E3%81%BE%E3%81%A7-%E3%82%82,https://bunpro.jp/ja/grammar_points/%E9%A3%BD%E3%81%8F%E3%81%BE%E3%81%A7-%E3%82%82
N1,Leçon 3,Général,17/18,であれ～であれ,"Whether or, No matter which",Que ce soit ~ ou ~,https://bunpro.jp/grammar_points/%E3%81%A7%E3%81%82%E3%82%8C-%E3%81%A7%E3%81%82%E3%82%8C,https://bunpro.jp/fr/grammar_points/%E3%81%A7%E3%81%82%E3%82%8C-%E3%81%A7%E3%81%82%E3%82%8C,https://bunpro.jp/ja/grammar_points/%E3%81%A7%E3%81%82%E3%82%8C-%E3%81%A7%E3%81%82%E3%82%8C
N1,Leçon 3,Général,18/18,を境に,"After (that moment), From (that time)","À partir de ce moment, Depuis lors",https://bunpro.jp/grammar_points/%E3%82%92%E5%A2%83%E3%81%AB,https://bunpro.jp/fr/grammar_points/%E3%82%92%E5%A2%83%E3%81%AB,https://bunpro.jp/ja/grammar_points/%E3%82%92%E5%A2%83%E3%81%AB
N1,Leçon 4,Général,1/18,たら最後,"Once, As soon as","Une fois que, Dès que",https://bunpro.jp/grammar_points/%E3%81%9F%E3%82%89%E6%9C%80%E5%BE%8C,https://bunpro.jp/fr/grammar_points/%E3%81%9F%E3%82%89%E6%9C%80%E5%BE%8C,https://bunpro.jp/ja/grammar_points/%E3%81%9F%E3%82%89%E6%9C%80%E5%BE%8C
N1,Leçon 4,Général,2/18,如なる,"What kind of, No matter what kind",Quel que soit,https://bunpro.jp/grammar_points/%E3%81%84%E3%81%8B%E3%81%AA%E3%82%8B,https://bunpro.jp/fr/grammar_points/%E3%81%84%E3%81%8B%E3%81%AA%E3%82%8B,https://bunpro.jp/ja/grammar_points/%E3%81%84%E3%81%8B%E3%81%AA%E3%82%8B
N1,Leçon 4,Général,3/18,なりに,In one's own way,"À sa façon, De son mieux",https://bunpro.jp/grammar_points/%E3%81%AA%E3%82%8A%E3%81%AB,https://bunpro.jp/fr/grammar_points/%E3%81%AA%E3%82%8A%E3%81%AB,https://bunpro.jp/ja/grammar_points/%E3%81%AA%E3%82%8A%E3%81%AB
N1,Leçon 4,Général,4/18,れる・られる + ままに,"Do as told, In accordance with",Faire comme on l'ordonne,https://bunpro.jp/grammar_points/verb-passive-%E3%81%BE%E3%81%BE%E3%81%AB,https://bunpro.jp/fr/grammar_points/verb-passive-%E3%81%BE%E3%81%BE%E3%81%AB,https://bunpro.jp/ja/grammar_points/verb-passive-%E3%81%BE%E3%81%BE%E3%81%AB
N1,Leçon 4,Général,5/18,に纏わる,"Surrounding, Related to","Entourant, Lié à",https://bunpro.jp/grammar_points/%E3%81%AB%E3%81%BE%E3%81%A4%E3%82%8F%E3%82%8B,https://bunpro.jp/fr/grammar_points/%E3%81%AB%E3%81%BE%E3%81%A4%E3%82%8F%E3%82%8B,https://bunpro.jp/ja/grammar_points/%E3%81%AB%E3%81%BE%E3%81%A4%E3%82%8F%E3%82%8B
N1,Leçon 4,Général,6/18,たるに,"To be (in a position of), As a",Être (dans une position de),https://bunpro.jp/grammar_points/%E3%81%9F%E3%82%8B,https://bunpro.jp/fr/grammar_points/%E3%81%9F%E3%82%8B,https://bunpro.jp/ja/grammar_points/%E3%81%9F%E3%82%8B
N1,Leçon 4,Général,7/18,なら～で,"If ~ should, Before ~ should","Si ~, Avant que ~",https://bunpro.jp/grammar_points/%E3%81%AA%E3%82%89-%E3%81%A7,https://bunpro.jp/fr/grammar_points/%E3%81%AA%E3%82%89-%E3%81%A7,https://bunpro.jp/ja/grammar_points/%E3%81%AA%E3%82%89-%E3%81%A7
N1,Leçon 4,Général,8/18,をものともせず,"Ignoring, In defiance of","Sans se soucier de, Bravant",https://bunpro.jp/grammar_points/%E3%82%92%E3%82%82%E3%81%AE%E3%81%A8%E3%82%82%E3%81%9B%E3%81%9A,https://bunpro.jp/fr/grammar_points/%E3%82%92%E3%82%82%E3%81%AE%E3%81%A8%E3%82%82%E3%81%9B%E3%81%9A,https://bunpro.jp/ja/grammar_points/%E3%82%92%E3%82%82%E3%81%AE%E3%81%A8%E3%82%82%E3%81%9B%E3%81%9A
N1,Leçon 4,Général,9/18,には当たらない,"No need to/for, Not worth it","Pas besoin de, Ça ne vaut pas",https://bunpro.jp/grammar_points/%E3%81%AB%E3%81%AF%E5%BD%93%E3%81%9F%E3%82%89%E3%81%AA%E3%81%84,https://bunpro.jp/fr/grammar_points/%E3%81%AB%E3%81%AF%E5%BD%93%E3%81%9F%E3%82%89%E3%81%AA%E3%81%84,https://bunpro.jp/ja/grammar_points/%E3%81%AB%E3%81%AF%E5%BD%93%E3%81%9F%E3%82%89%E3%81%AA%E3%81%84
N1,Leçon 4,Général,10/18,ものと思う,"Think that, Believe that","Penser que, Croire que",https://bunpro.jp/grammar_points/%E3%82%82%E3%81%AE%E3%81%A8%E6%80%9D%E3%81%86,https://bunpro.jp/fr/grammar_points/%E3%82%82%E3%81%AE%E3%81%A8%E6%80%9D%E3%81%86,https://bunpro.jp/ja/grammar_points/%E3%82%82%E3%81%AE%E3%81%A8%E6%80%9D%E3%81%86
N1,Leçon 4,Général,11/18,を踏まえて,"Based on, Taking into account","Sur la base de, En tenant compte",https://bunpro.jp/grammar_points/%E3%82%92%E8%B8%8F%E3%81%BE%E3%81%88%E3%81%A6,https://bunpro.jp/fr/grammar_points/%E3%82%92%E8%B8%8F%E3%81%BE%E3%81%88%E3%81%A6,https://bunpro.jp/ja/grammar_points/%E3%82%92%E8%B8%8F%E3%81%BE%E3%81%88%E3%81%A6
N1,Leçon 4,Général,12/18,故に,"Because, Due to, Therefore","Parce que, En raison de",https://bunpro.jp/grammar_points/%E3%82%86%E3%81%88%E3%81%AB,https://bunpro.jp/fr/grammar_points/%E3%82%86%E3%81%88%E3%81%AB,https://bunpro.jp/ja/grammar_points/%E3%82%86%E3%81%88%E3%81%AB
N1,Leçon 4,Général,13/18,という,"Every single, Each and every","Tout, Chaque",https://bunpro.jp/grammar_points/%E3%81%A8%E3%81%84%E3%81%86,https://bunpro.jp/fr/grammar_points/%E3%81%A8%E3%81%84%E3%81%86,https://bunpro.jp/ja/grammar_points/%E3%81%A8%E3%81%84%E3%81%86
N1,Leçon 4,Général,14/18,に止まらず,"Not limited to, Not only but also",Non limité à,https://bunpro.jp/grammar_points/%E3%81%AB%E3%81%A8%E3%81%A9%E3%81%BE%E3%82%89%E3%81%9A,https://bunpro.jp/fr/grammar_points/%E3%81%AB%E3%81%A8%E3%81%A9%E3%81%BE%E3%82%89%E3%81%9A,https://bunpro.jp/ja/grammar_points/%E3%81%AB%E3%81%A8%E3%81%A9%E3%81%BE%E3%82%89%E3%81%9A
N1,Leçon 4,Général,15/18,と思いきや,"Thought...but, Despite having thought",Pensait que... mais,https://bunpro.jp/grammar_points/%E3%81%A8%E6%80%9D%E3%81%84%E3%81%8D%E3%82%84,https://bunpro.jp/fr/grammar_points/%E3%81%A8%E6%80%9D%E3%81%84%E3%81%8D%E3%82%84,https://bunpro.jp/ja/grammar_points/%E3%81%A8%E6%80%9D%E3%81%84%E3%81%8D%E3%82%84
N1,Leçon 4,Général,16/18,どうにも,"Cannot, There is no way","Rien à faire, Impossible",https://bunpro.jp/grammar_points/%E3%81%A9%E3%81%86%E3%81%AB%E3%82%82,https://bunpro.jp/fr/grammar_points/%E3%81%A9%E3%81%86%E3%81%AB%E3%82%82,https://bunpro.jp/ja/grammar_points/%E3%81%A9%E3%81%86%E3%81%AB%E3%82%82
N1,Leçon 4,Général,17/18,ことだし,"(And) so, Because, Since","Alors, Parce que",https://bunpro.jp/grammar_points/%E3%81%93%E3%81%A8%E3%81%A0%E3%81%97,https://bunpro.jp/fr/grammar_points/%E3%81%93%E3%81%A8%E3%81%A0%E3%81%97,https://bunpro.jp/ja/grammar_points/%E3%81%93%E3%81%A8%E3%81%A0%E3%81%97
N1,Leçon 4,Général,18/18,がん～,"Totally, Seriously, Completely","Complètement, Sérieusement",https://bunpro.jp/grammar_points/%E3%81%8C%E3%82%93-totally,https://bunpro.jp/fr/grammar_points/%E3%81%8C%E3%82%93-totally,https://bunpro.jp/ja/grammar_points/%E3%81%8C%E3%82%93-totally
N1,Leçon 5,Général,1/18,か否か,Whether or not,Que ce soit ou non,https://bunpro.jp/grammar_points/%E3%81%8B%E5%90%A6%E3%81%8B,https://bunpro.jp/fr/grammar_points/%E3%81%8B%E5%90%A6%E3%81%8B,https://bunpro.jp/ja/grammar_points/%E3%81%8B%E5%90%A6%E3%81%8B
N1,Leçon 5,Général,2/18,たら～で,"Even if, If","Même si, Si",https://bunpro.jp/grammar_points/%E3%81%9F%E3%82%89-%E3%81%A7,https://bunpro.jp/fr/grammar_points/%E3%81%9F%E3%82%89-%E3%81%A7,https://bunpro.jp/ja/grammar_points/%E3%81%9F%E3%82%89-%E3%81%A7
N1,Leçon 5,Général,3/18,べくして,"As expected, Destined to","Comme prévu, Destiné à",https://bunpro.jp/grammar_points/%E3%81%B9%E3%81%8F%E3%81%97%E3%81%A6,https://bunpro.jp/fr/grammar_points/%E3%81%B9%E3%81%8F%E3%81%97%E3%81%A6,https://bunpro.jp/ja/grammar_points/%E3%81%B9%E3%81%8F%E3%81%97%E3%81%A6
N1,Leçon 5,Général,4/18,ままに (As Desired),"As one likes, Spontaneously",Comme bon lui semble,https://bunpro.jp/grammar_points/%E3%81%BE%E3%81%BE%E3%81%AB,https://bunpro.jp/fr/grammar_points/%E3%81%BE%E3%81%BE%E3%81%AB,https://bunpro.jp/ja/grammar_points/%E3%81%BE%E3%81%BE%E3%81%AB
N1,Leçon 5,Général,5/18,かれ～かれ,"Or, Either or","Ou, L'un ou l'autre",https://bunpro.jp/grammar_points/%E3%81%8B%E3%82%8C-%E3%81%8B%E3%82%8C,https://bunpro.jp/fr/grammar_points/%E3%81%8B%E3%82%8C-%E3%81%8B%E3%82%8C,https://bunpro.jp/ja/grammar_points/%E3%81%8B%E3%82%8C-%E3%81%8B%E3%82%8C
N1,Leçon 5,Général,6/18,～に～ない,Cannot even if wants,Même si on le voulait,https://bunpro.jp/grammar_points/-%E3%81%AB-%E3%81%AA%E3%81%84,https://bunpro.jp/fr/grammar_points/-%E3%81%AB-%E3%81%AA%E3%81%84,https://bunpro.jp/ja/grammar_points/-%E3%81%AB-%E3%81%AA%E3%81%84
N1,Leçon 5,Général,7/18,なくしては,"Without, If not for","Sans, S'il n'y avait pas",https://bunpro.jp/grammar_points/%E3%81%AA%E3%81%8F%E3%81%97%E3%81%A6-%E3%81%AF,https://bunpro.jp/fr/grammar_points/%E3%81%AA%E3%81%8F%E3%81%97%E3%81%A6-%E3%81%AF,https://bunpro.jp/ja/grammar_points/%E3%81%AA%E3%81%8F%E3%81%97%E3%81%A6-%E3%81%AF
N1,Leçon 5,Général,8/18,のなんのって,"So much that, Extremely","Tellement que, Extrêmement",https://bunpro.jp/grammar_points/%E3%81%AE%E3%81%AA%E3%82%93%E3%81%AE%E3%81%A3%E3%81%A6,https://bunpro.jp/fr/grammar_points/%E3%81%AE%E3%81%AA%E3%82%93%E3%81%AE%E3%81%A3%E3%81%A6,https://bunpro.jp/ja/grammar_points/%E3%81%AE%E3%81%AA%E3%82%93%E3%81%AE%E3%81%A3%E3%81%A6
N1,Leçon 5,Général,9/18,にかかっている,To depend on,Dépend de,https://bunpro.jp/grammar_points/%E3%81%AB%E3%81%8B%E3%81%8B%E3%81%A3%E3%81%A6%E3%81%84%E3%82%8B,https://bunpro.jp/fr/grammar_points/%E3%81%AB%E3%81%8B%E3%81%8B%E3%81%A3%E3%81%A6%E3%81%84%E3%82%8B,https://bunpro.jp/ja/grammar_points/%E3%81%AB%E3%81%8B%E3%81%8B%E3%81%A3%E3%81%A6%E3%81%84%E3%82%8B
N1,Leçon 5,Général,10/18,て止まない,"Never cease to, Always, Greatly","Ne jamais cesser de, Sincèrement",https://bunpro.jp/grammar_points/%E3%81%A6%E3%82%84%E3%81%BE%E3%81%AA%E3%81%84,https://bunpro.jp/fr/grammar_points/%E3%81%A6%E3%82%84%E3%81%BE%E3%81%AA%E3%81%84,https://bunpro.jp/ja/grammar_points/%E3%81%A6%E3%82%84%E3%81%BE%E3%81%AA%E3%81%84
N1,Leçon 5,Général,11/18,くらいなら,Would rather...than,Plutôt... que de,https://bunpro.jp/grammar_points/%E3%81%90%E3%82%89%E3%81%84%E3%81%AA%E3%82%89,https://bunpro.jp/fr/grammar_points/%E3%81%90%E3%82%89%E3%81%84%E3%81%AA%E3%82%89,https://bunpro.jp/ja/grammar_points/%E3%81%90%E3%82%89%E3%81%84%E3%81%AA%E3%82%89
N1,Leçon 5,Général,12/18,ってば,"I said...!, I told you...!","Je t'ai dit...!, J'ai dit...!",https://bunpro.jp/grammar_points/%E3%81%A3%E3%81%A6%E3%81%B0-%E3%81%A3%E3%81%9F%E3%82%89,https://bunpro.jp/fr/grammar_points/%E3%81%A3%E3%81%A6%E3%81%B0-%E3%81%A3%E3%81%9F%E3%82%89,https://bunpro.jp/ja/grammar_points/%E3%81%A3%E3%81%A6%E3%81%B0-%E3%81%A3%E3%81%9F%E3%82%89
N1,Leçon 5,Général,13/18,ずとも,"Even if not, Without","Même sans, Sans avoir besoin de",https://bunpro.jp/grammar_points/%E3%81%9A%E3%81%A8%E3%82%82,https://bunpro.jp/fr/grammar_points/%E3%81%9A%E3%81%A8%E3%82%82,https://bunpro.jp/ja/grammar_points/%E3%81%9A%E3%81%A8%E3%82%82
N1,Leçon 5,Général,14/18,とあって,Since... (no wonder that),Puisque... (pas étonnant que),https://bunpro.jp/grammar_points/%E3%81%A8%E3%81%82%E3%81%A3%E3%81%A6,https://bunpro.jp/fr/grammar_points/%E3%81%A8%E3%81%82%E3%81%A3%E3%81%A6,https://bunpro.jp/ja/grammar_points/%E3%81%A8%E3%81%82%E3%81%A3%E3%81%A6
N1,Leçon 5,Général,15/18,でもなんでもない,"Not at all, By no means","Pas du tout, En aucun cas",https://bunpro.jp/grammar_points/%E3%81%A7%E3%82%82%E3%81%AA%E3%82%93%E3%81%A7%E3%82%82%E3%81%AA%E3%81%84,https://bunpro.jp/fr/grammar_points/%E3%81%A7%E3%82%82%E3%81%AA%E3%82%93%E3%81%A7%E3%82%82%E3%81%AA%E3%81%84,https://bunpro.jp/ja/grammar_points/%E3%81%A7%E3%82%82%E3%81%AA%E3%82%93%E3%81%A7%E3%82%82%E3%81%AA%E3%81%84
